,organization_id,id,species,name,age,breed,mixed,color,fixed,house_trained,good_with_children,good_with_dogs,good_with_cats,gender,distance,url,organization_name
311,UT202,73905000,Cat,Rayni Andersen,Baby,Domestic Medium Hair,False,Gray / Blue / Silver,True,False,,,,Female,19.4094,https://www.petfinder.com/cat/rayni-andersen-73905000/ut/eagle-mountain/celestial-zoo-pet-rescue-ut202/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Celestial Zoo Pet Rescue
312,UT117,73904011,Cat,Boots,Adult,Domestic Short Hair,False,Gray / Blue / Silver,True,False,,,,Male,57.5672,https://www.petfinder.com/cat/boots-73904011/ut/fruit-heights/davis-county-animal-services-ut117/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Davis County Animal Services
313,UT117,73904012,Cat,Parsley,Baby,Domestic Short Hair,False,Black,False,False,,,,Female,57.5672,https://www.petfinder.com/cat/parsley-73904012/ut/fruit-heights/davis-county-animal-services-ut117/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Davis County Animal Services
314,UT117,73904013,Cat,Yarrow,Baby,Domestic Short Hair,False,Black,False,False,,,,Male,57.5672,https://www.petfinder.com/cat/yarrow-73904013/ut/fruit-heights/davis-county-animal-services-ut117/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Davis County Animal Services
315,UT117,73904014,Cat,Oregano,Baby,Domestic Short Hair,False,Black,False,False,,,,Male,57.5672,https://www.petfinder.com/cat/oregano-73904014/ut/fruit-heights/davis-county-animal-services-ut117/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Davis County Animal Services
316,UT117,73904010,Cat,Kit Kat,Adult,Domestic Short Hair,False,Black,False,False,,,,Female,57.5672,https://www.petfinder.com/cat/kit-kat-73904010/ut/fruit-heights/davis-county-animal-services-ut117/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Davis County Animal Services
317,UT140,73902799,Cat,Bo peep,Adult,Domestic Short Hair,False,Calico,True,False,,,,Female,49.9608,https://www.petfinder.com/cat/bo-peep-73902799/ut/grantsville/purrfect-pawprints-ut140/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Purrfect Pawprints
318,UT140,73902798,Cat,Jovan,Young,Domestic Medium Hair,False,Black,True,False,,,,Male,49.9608,https://www.petfinder.com/cat/jovan-73902798/ut/grantsville/purrfect-pawprints-ut140/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Purrfect Pawprints
319,UT140,73902800,Cat,Sunny,Young,Domestic Short Hair,False,Flame Point,True,True,True,,,Male,49.9608,https://www.petfinder.com/cat/sunny-73902800/ut/grantsville/purrfect-pawprints-ut140/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Purrfect Pawprints
320,UT140,73902801,Cat,Electric lightning,Young,Domestic Short Hair,False,Gray / Blue / Silver,True,False,,,,Female,49.9608,https://www.petfinder.com/cat/electric-lightning-73902801/ut/grantsville/purrfect-pawprints-ut140/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Purrfect Pawprints
321,UT28,73902428,Cat,Pepper,Adult,Domestic Short Hair,False,Black,True,False,,,,Female,33.555,https://www.petfinder.com/cat/pepper-73902428/ut/murray/humane-society-of-utah-ut28/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Humane Society of Utah
322,UT28,73902426,Cat,Licorice,Adult,Domestic Medium Hair,False,Black,True,False,,,,Female,33.555,https://www.petfinder.com/cat/licorice-73902426/ut/murray/humane-society-of-utah-ut28/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Humane Society of Utah
323,UT28,73902430,Dog,Nalu,Adult,Mixed Breed,False,Black,True,False,,,,Male,33.555,https://www.petfinder.com/dog/nalu-73902430/ut/murray/humane-society-of-utah-ut28/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Humane Society of Utah
324,UT28,73902435,Dog,Manila,Adult,German Shepherd Dog,True,Yellow / Tan / Blond / Fawn,True,False,,,,Female,33.555,https://www.petfinder.com/dog/manila-73902435/ut/murray/humane-society-of-utah-ut28/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Humane Society of Utah
325,UT28,73902423,Cat,Mr. Tuvok,Young,Domestic Short Hair,False,Brown / Chocolate,True,False,,,,Male,33.555,https://www.petfinder.com/cat/mr-tuvok-73902423/ut/murray/humane-society-of-utah-ut28/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Humane Society of Utah
326,OK504,73901710,Dog,Walter,Young,Labrador Retriever,True,Apricot / Beige,True,True,True,True,True,Male,67.7289,https://www.petfinder.com/dog/walter-73901710/ut/ogden/desiderata-rescue-ok504/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Desiderata Rescue
327,OK504,73900518,Dog,Walter,Young,Labrador Retriever,True,Apricot / Beige,True,True,True,True,True,Male,80.3154,https://www.petfinder.com/dog/walter-73900518/wy/evanston/desiderata-rescue-ok504/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Desiderata Rescue
328,OK504,73900398,Dog,Badger,Adult,Husky,True,Black,True,True,True,True,,Male,67.7289,https://www.petfinder.com/dog/badger-73900398/ut/ogden/desiderata-rescue-ok504/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Desiderata Rescue
329,OK504,73900185,Dog,Badger,Adult,Husky,True,Black,True,True,True,True,,Male,80.3154,https://www.petfinder.com/dog/badger-73900185/wy/evanston/desiderata-rescue-ok504/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Desiderata Rescue
330,OK504,73899524,Dog,Charlie,Adult,Greater Swiss Mountain Dog,True,"Tricolor (Brown, Black, & White)",True,True,True,True,True,Male,67.7289,https://www.petfinder.com/dog/charlie-73899524/ut/ogden/desiderata-rescue-ok504/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Desiderata Rescue
331,OK504,73899212,Dog,Casino,Adult,Chihuahua,False,White / Cream,True,True,True,True,True,Male,67.7289,https://www.petfinder.com/dog/casino-73899212/ut/ogden/desiderata-rescue-ok504/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Desiderata Rescue
332,OK504,73899068,Dog,Casino,Adult,Chihuahua,False,White / Cream,True,True,True,True,True,Male,80.3154,https://www.petfinder.com/dog/casino-73899068/wy/evanston/desiderata-rescue-ok504/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Desiderata Rescue
333,UT62,73897917,Dog,Xenia,Young,Mixed Breed,False,Brindle,False,False,,,,Female,86.741,https://www.petfinder.com/dog/xenia-73897917/ut/roosevelt/roosevelt-animal-shelter-ut62/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Roosevelt Animal Shelter
334,OK504,73898818,Dog,Charlie,Adult,Greater Swiss Mountain Dog,True,"Tricolor (Brown, Black, & White)",True,True,True,True,True,Male,80.3154,https://www.petfinder.com/dog/charlie-73898818/wy/evanston/desiderata-rescue-ok504/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Desiderata Rescue
335,UT28,73897208,Dog,Scraps,Baby,Mixed Breed,False,Black,True,False,,,,Female,33.555,https://www.petfinder.com/dog/scraps-73897208/ut/murray/humane-society-of-utah-ut28/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Humane Society of Utah
336,UT28,73897207,Dog,Sam,Adult,Black Labrador Retriever,False,Black,True,False,,,,Male,33.555,https://www.petfinder.com/dog/sam-73897207/ut/murray/humane-society-of-utah-ut28/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Humane Society of Utah
337,UT28,73897205,Cat,Buddy,Senior,Domestic Short Hair,False,Black,True,False,,,,Male,33.555,https://www.petfinder.com/cat/buddy-73897205/ut/murray/humane-society-of-utah-ut28/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Humane Society of Utah
338,UT28,73897213,Dog,Rocky,Senior,Mixed Breed,False,Yellow / Tan / Blond / Fawn,True,False,,,,Male,33.555,https://www.petfinder.com/dog/rocky-73897213/ut/murray/humane-society-of-utah-ut28/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Humane Society of Utah
339,UT28,73897194,Dog,Mistletoe,Adult,German Shepherd Dog,False,Brown / Chocolate,True,False,,,,Female,33.555,https://www.petfinder.com/dog/mistletoe-73897194/ut/murray/humane-society-of-utah-ut28/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Humane Society of Utah
340,UT28,73897201,Cat,Bandit,Senior,Domestic Long Hair,False,Black,True,False,,,,Male,33.555,https://www.petfinder.com/cat/bandit-73897201/ut/murray/humane-society-of-utah-ut28/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Humane Society of Utah
341,UT79,73895663,Dog,Furcules,Adult,Chihuahua,False,Brown / Chocolate,True,True,,True,True,Male,35.2792,https://www.petfinder.com/dog/furcules-73895663/ut/salt-lake-city/utah-animal-advocacy-foundation-ut79/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Utah Animal Advocacy Foundation
342,UT194,73893899,Cat,Shaggy,Baby,Domestic Short Hair,True,,True,True,True,True,True,Male,68.9684,https://www.petfinder.com/cat/shaggy-73893899/ut/ogden/humane-society-of-northern-utah-ut194/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Humane Society of Northern Utah
343,UT33,73893001,Dog,Everest,Adult,Mixed Breed,False,Brown / Chocolate,True,False,,,,Male,34.6047,https://www.petfinder.com/dog/everest-73893001/ut/park-city/nuzzles-and-co-adoption-center-ut33/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Nuzzles & Co. Adoption Center
344,UT33,73892999,Dog,Twig,Young,Mixed Breed,False,Black,True,False,,,,Female,34.6047,https://www.petfinder.com/dog/twig-73892999/ut/park-city/nuzzles-and-co-adoption-center-ut33/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Nuzzles & Co. Adoption Center
345,UT71,73892661,Cat,Dennis,Baby,Domestic Long Hair,True,,True,True,,,True,Male,31.231,https://www.petfinder.com/cat/dennis-73892661/ut/salt-lake-city/community-animal-welfare-society-caws-ut71/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Community Animal Welfare Society (CAWS)
346,UT71,73892662,Cat,Mimi,Baby,Domestic Long Hair,True,,True,True,,,True,Female,31.231,https://www.petfinder.com/cat/mimi-73892662/ut/salt-lake-city/community-animal-welfare-society-caws-ut71/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Community Animal Welfare Society (CAWS)
347,UT71,73892663,Cat,Baxter,Baby,Domestic Long Hair,True,,True,True,,,True,Male,31.231,https://www.petfinder.com/cat/baxter-73892663/ut/salt-lake-city/community-animal-welfare-society-caws-ut71/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Community Animal Welfare Society (CAWS)
348,UT71,73892665,Dog,Licorice,Adult,Chihuahua,True,,True,True,True,True,True,Female,31.231,https://www.petfinder.com/dog/licorice-73892665/ut/salt-lake-city/community-animal-welfare-society-caws-ut71/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Community Animal Welfare Society (CAWS)
349,UT71,73892664,Dog,Monkey,Senior,Yorkshire Terrier,False,,True,True,,True,,Female,31.231,https://www.petfinder.com/dog/monkey-73892664/ut/salt-lake-city/community-animal-welfare-society-caws-ut71/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Community Animal Welfare Society (CAWS)
350,UT71,73892665,Dog,Licorice,Adult,Chihuahua,True,,True,True,True,True,True,Female,31.231,https://www.petfinder.com/dog/licorice-73892665/ut/salt-lake-city/community-animal-welfare-society-caws-ut71/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Community Animal Welfare Society (CAWS)
351,UT07,73891188,Cat,Lucy,Senior,Domestic Short Hair,True,,True,False,,,,Female,34.0997,https://www.petfinder.com/cat/lucy-73891188/ut/salt-lake-city/salt-lake-county-animal-services-ut07/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Salt Lake County Animal Services
352,UT07,73891185,Cat,*Talon*,Adult,Domestic Short Hair,True,,True,False,,,,Male,34.0997,https://www.petfinder.com/cat/star-talon-star-73891185/ut/salt-lake-city/salt-lake-county-animal-services-ut07/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Salt Lake County Animal Services
353,UT07,73891187,Cat,*Riddler*,Adult,Domestic Short Hair,True,,True,False,,,,Male,34.0997,https://www.petfinder.com/cat/star-riddler-star-73891187/ut/salt-lake-city/salt-lake-county-animal-services-ut07/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Salt Lake County Animal Services
354,UT202,73890249,Cat,Maleficent Schmidt,Baby,American Shorthair,False,Tortoiseshell,True,False,,,,Female,19.4094,https://www.petfinder.com/cat/maleficent-schmidt-73890249/ut/eagle-mountain/celestial-zoo-pet-rescue-ut202/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Celestial Zoo Pet Rescue
355,UT202,73890248,Cat,Kayleen Anderson,Baby,Domestic Short Hair,False,Buff / Tan / Fawn,True,False,,True,True,Female,19.4094,https://www.petfinder.com/cat/kayleen-anderson-73890248/ut/eagle-mountain/celestial-zoo-pet-rescue-ut202/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Celestial Zoo Pet Rescue
356,UT202,73890242,Cat,Smudge Andersen,Baby,Domestic Short Hair,False,Gray / Blue / Silver,True,False,,,,Male,19.4094,https://www.petfinder.com/cat/smudge-andersen-73890242/ut/eagle-mountain/celestial-zoo-pet-rescue-ut202/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Celestial Zoo Pet Rescue
357,UT202,73890244,Cat,Lydia Deetz Ballif,Baby,Domestic Short Hair,False,Cream / Ivory,True,False,,,True,Female,19.4094,https://www.petfinder.com/cat/lydia-deetz-ballif-73890244/ut/eagle-mountain/celestial-zoo-pet-rescue-ut202/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Celestial Zoo Pet Rescue
358,UT202,73890245,Cat,DaisyMay Shaw,Baby,Domestic Short Hair,False,Brown / Chocolate,True,False,,,True,Female,19.4094,https://www.petfinder.com/cat/daisymay-shaw-73890245/ut/eagle-mountain/celestial-zoo-pet-rescue-ut202/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Celestial Zoo Pet Rescue
359,UT202,73890243,Cat,Marcie Orr,Baby,Domestic Short Hair,False,Gray / Blue / Silver,True,False,,,,Female,19.4094,https://www.petfinder.com/cat/marcie-orr-73890243/ut/eagle-mountain/celestial-zoo-pet-rescue-ut202/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Celestial Zoo Pet Rescue
360,UT202,73890241,Cat,Cruella De Vil Schmidt,Baby,American Shorthair,False,Calico,True,False,,,,Female,19.4094,https://www.petfinder.com/cat/cruella-de-vil-schmidt-73890241/ut/eagle-mountain/celestial-zoo-pet-rescue-ut202/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Celestial Zoo Pet Rescue
361,UT232,73889165,Rat,Oreo / Otis / Milo,Baby,Rat,False,,False,False,,,,Male,19.4094,https://www.petfinder.com/small-furry/oreo-otis-milo-73889165/ut/eagle-mountain/wasatch-wanderers-ut232/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Wasatch Wanderers
362,UT81,73887234,Cat,Ballot,Baby,Domestic Medium Hair,False,Brown / Chocolate,True,False,,,,Male,35.8073,https://www.petfinder.com/cat/ballot-73887234/ut/salt-lake-city/best-friends-animal-society-utah-ut81/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Best Friends Animal Society-Utah
363,UT81,73887222,Cat,Colleen,Adult,Domestic Short Hair,False,Brown / Chocolate,True,False,,,,Female,35.8073,https://www.petfinder.com/cat/colleen-73887222/ut/salt-lake-city/best-friends-animal-society-utah-ut81/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Best Friends Animal Society-Utah
364,UT81,73887235,Cat,Farrah,Baby,Domestic Short Hair,False,Torbie,True,False,,,,Female,35.8073,https://www.petfinder.com/cat/farrah-73887235/ut/salt-lake-city/best-friends-animal-society-utah-ut81/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Best Friends Animal Society-Utah
365,UT81,73887223,Cat,Mae West,Adult,Domestic Short Hair,False,Brown / Chocolate,True,False,,,,Female,35.8073,https://www.petfinder.com/cat/mae-west-73887223/ut/salt-lake-city/best-friends-animal-society-utah-ut81/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Best Friends Animal Society-Utah
366,UT81,73887227,Cat,Hope,Senior,Domestic Long Hair,False,Black,True,False,,,,Female,35.8073,https://www.petfinder.com/cat/hope-73887227/ut/salt-lake-city/best-friends-animal-society-utah-ut81/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,Best Friends Animal Society-Utah
367,UT189,73886666,Cat,Elrond,Baby,Domestic Short Hair,False,Black,True,False,,,,Female,8.2912,https://www.petfinder.com/cat/elrond-73886666/ut/spanish-fork/utah-valley-animal-rescue-inc-ut189/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,"Utah Valley Animal Rescue, Inc."
368,UT189,73886667,Cat,Mischief,Baby,Domestic Short Hair,False,Gray / Blue / Silver,True,False,,,,Female,8.2912,https://www.petfinder.com/cat/mischief-73886667/ut/spanish-fork/utah-valley-animal-rescue-inc-ut189/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,"Utah Valley Animal Rescue, Inc."
369,UT189,73886659,Cat,Arianna,Baby,Domestic Short Hair,False,Brown / Chocolate,True,False,,,,Female,8.2912,https://www.petfinder.com/cat/arianna-73886659/ut/spanish-fork/utah-valley-animal-rescue-inc-ut189/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,"Utah Valley Animal Rescue, Inc."
370,UT189,73886669,Cat,Tangled,Baby,Domestic Long Hair,False,Torbie,True,False,,,,Female,8.2912,https://www.petfinder.com/cat/tangled-73886669/ut/spanish-fork/utah-valley-animal-rescue-inc-ut189/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,"Utah Valley Animal Rescue, Inc."
371,UT189,73886671,Cat,Gothel,Baby,Domestic Long Hair,False,Torbie,True,False,,,,Female,8.2912,https://www.petfinder.com/cat/gothel-73886671/ut/spanish-fork/utah-valley-animal-rescue-inc-ut189/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,"Utah Valley Animal Rescue, Inc."
372,UT189,73886668,Cat,Marlin,Baby,Domestic Short Hair,False,Gray / Blue / Silver,True,False,,,,Male,8.2912,https://www.petfinder.com/cat/marlin-73886668/ut/spanish-fork/utah-valley-animal-rescue-inc-ut189/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,"Utah Valley Animal Rescue, Inc."
373,UT189,73886670,Cat,Mirabelle,Baby,Domestic Short Hair,False,Gray / Blue / Silver,True,False,,,,Female,8.2912,https://www.petfinder.com/cat/mirabelle-73886670/ut/spanish-fork/utah-valley-animal-rescue-inc-ut189/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,"Utah Valley Animal Rescue, Inc."
374,UT189,73886664,Cat,Bug,Baby,Domestic Short Hair,False,Black,True,False,,,,Male,8.2912,https://www.petfinder.com/cat/bug-73886664/ut/spanish-fork/utah-valley-animal-rescue-inc-ut189/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,"Utah Valley Animal Rescue, Inc."
375,UT189,73886672,Cat,Loki,Baby,Domestic Medium Hair,False,Gray / Blue / Silver,True,False,,,,Male,8.2912,https://www.petfinder.com/cat/loki-73886672/ut/spanish-fork/utah-valley-animal-rescue-inc-ut189/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,"Utah Valley Animal Rescue, Inc."
376,UT189,73886661,Cat,Spider,Baby,Domestic Short Hair,False,Gray / Blue / Silver,True,False,,,,Male,8.2912,https://www.petfinder.com/cat/spider-73886661/ut/spanish-fork/utah-valley-animal-rescue-inc-ut189/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,"Utah Valley Animal Rescue, Inc."
377,UT189,73886662,Cat,Web,Baby,Domestic Short Hair,False,White,True,False,,,,Male,8.2912,https://www.petfinder.com/cat/web-73886662/ut/spanish-fork/utah-valley-animal-rescue-inc-ut189/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,"Utah Valley Animal Rescue, Inc."
378,UT189,73886658,Cat,Legolas,Baby,Domestic Short Hair,False,Orange / Red,True,False,,,,Male,8.2912,https://www.petfinder.com/cat/legolas-73886658/ut/spanish-fork/utah-valley-animal-rescue-inc-ut189/?referrer_id=70322b69-7ed2-4dc7-84cd-537c4fbb9907&utm_source=api&utm_medium=partnership&utm_content=70322b69-7ed2-4dc7-84cd-537c4fbb9907,"Utah Valley Animal Rescue, Inc."
